order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
30,173,Joe Smith,218.0,Memoir,Books,Wallet,36,3980,2021-09-24 00:27:54,Australia,Brisbane,www.flipkart.com,98447,Y,
31,111,John Smith,278.0,Skirts,Clothing,Wallet,19,9890,2023-10-31 12:05:33,USA,Boston,www.amazon.com,93427,Y,
32,151,Joe Smith,224.0,File Folder,Stationery,UPI,33,1582,2022-01-10 08:50:27,USA,New York,www.flipkart.com,32612,N,Invalid CVV
33,116,John Smith,296.0,Young Adult,Books,Card,43,3329,2022-06-02 13:22:02,India,Bengaluru,www.amazon.com,19903,N,Invalid CVV
34,157,Joe Smith,289.0,Mystery,Books,Wallet,21,2605,2026-02-13 15:54:28,Germany,Hamburg,www.flipkart.com,98304,N,Insufficient Funds
35,149,Trinity,217.0,Glasses,Home & Kitchen,Card,37,7365,2022-06-16 23:33:48,Australia,Sydney,www.tatacliq.com,99175,N,Timeout
36,186,Mary Jane,224.0,Swimwear,Clothing,Wallet,4,9320,2021-12-10 21:15:05,India,Bengaluru,www.amazon.com,49576,Y,
37,178,Joe Smith,240.0,Measuring Cups,Home & Kitchen,Wallet,41,8466,2026-05-21 00:32:47,India,Mumbai,www.ebay.in,24248,N,Timeout
38,193,Neo,230.0,VR Headset,Electronics,UPI,8,8742,2025-06-06 11:18:52,Germany,Berlin,www.tatacliq.com,16848,Y,
39,191,Mary Jane,204.0,Home Theater System,Electronics,UPI,6,5521,2022-09-12 17:42:17,UK,Oxford,www.flipkart.com,58594,N,Timeout
40,110,Joe Smith,240.0,Sticky Notes,Stationery,UPI,1,8906,2023-08-18 04:30:39,UK,Oxford,www.flipkart.com,22086,Y,
41,172,Mary Jane,271.0,Biography,Books,Card,34,4311,2024-04-17 22:09:21,USA,Boston,www.amazon.com,93483,N,Timeout
42,180,Neo,224.0,Hats,Clothing,Internet Banking,49,6689,2026-10-07 03:26:29,India,Mumbai,www.tatacliq.com,43107,Y,
43,120,John Smith,207.0,VR Headset,Electronics,Card,15,9226,2025-01-28 10:50:53,India,Bengaluru,www.tatacliq.com,98895,N,Insufficient Funds
44,161,Neo,240.0,Calculator,Stationery,Card,34,6668,2021-06-16 22:10:30,UK,Manchester,www.flipkart.com,83022,N,Invalid CVV
45,138,Mary Jane,212.0,Smartphone,Electronics,Card,47,4118,2025-06-16 10:25:30,Australia,Sydney,www.ebay.in,44674,Y,
46,130,Mary Jane,244.0,Science Fiction,Books,Internet Banking,25,3105,2023-09-16 06:29:49,India,Mumbai,www.ebay.in,24726,Y,
47,107,John Smith,,VR Headset,Electronics,Card,42,9128,2023-03-15 17:09:08,Australia,Brisbane,www.ebay.in,28078,Y,
48,103,Mary Jane,262.0,Microwave,Home & Kitchen,Internet Banking,48,2276,2023-05-20 16:49:55,UK,Manchester,www.flipkart.com,69184,N,Insufficient Funds
49,128,Trinity,293.0,Historical Fiction,Books,Card,35,3052,2024-01-12 09:14:01,Germany,Munich,www.flipkart.com,60498,N,Invalid CVV
50,176,Mary Jane,225.0,Highlighters,Stationery,UPI,18,9167,2024-03-19 03:13:02,Australia,Sydney,www.flipkart.com,29114,Y,
51,199,Joe Smith,224.0,Memoir,Books,Internet Banking,17,8582,2023-06-29 15:06:16,UK,Oxford,www.amazon.com,76261,Y,
52,135,Neo,208.0,Wireless Router,Electronics,Internet Banking,23,2895,2022-08-22 04:48:20,USA,New York,www.flipkart.com,66177,Y,
53,156,Trinity,,Whiteboard Markers,Stationery,Card,37,5471,2024-04-10 17:28:21,Australia,Melbourne,www.amazon.com,87359,N,Timeout
54,177,Trinity,258.0,Pencil Sharpener,Stationery,Wallet,21,6274,2026-09-26 07:36:21,UK,Oxford,www.ebay.in,95150,N,Timeout
55,130,Neo,299.0,Plates,Home & Kitchen,Card,47,2404,2026-06-08 21:28:33,Australia,Sydney,www.flipkart.com,67506,N,Invalid CVV
56,150,John Smith,277.0,Measuring Cups,Home & Kitchen,Internet Banking,12,8927,2026-08-04 17:18:18,UK,Manchester,www.tatacliq.com,44478,Y,
57,117,Joe Smith,279.0,Smartwatch,Electronics,Internet Banking,40,5701,2022-10-28 22:11:15,USA,Boston,www.tatacliq.com,84553,N,Timeout
58,118,Neo,296.0,Dish Rack,Home & Kitchen,Card,11,5697,2025-01-22 11:06:55,USA,Boston,www.tatacliq.com,21133,N,Timeout
59,101,Joe Smith,212.0,Shoes,Clothing,Internet Banking,7,9056,2022-02-18 08:23:32,UK,London,www.amazon.com,86751,Y,
60,105,Mary Jane,204.0,Plates,Home & Kitchen,Card,46,657249,2022-01-14 17:14:17,India,Mumbai,www.ebay.in,66059,N,Timeout
61,112,Trinity,225.0,Highlighters,Stationery,Card,37,3617,2024-08-10 07:02:38,Australia,Melbourne,www.ebay.in,89829,Y,
62,136,Neo,207.0,Blouses,Clothing,UPI,36,9064,2021-12-08 11:14:11,Germany,Hamburg,www.ebay.in,96777,N,Insufficient Funds
63,190,Neo,276.0,Thrillers,Books,Internet Banking,1,9957,2021-05-05 21:49:49,India,Mumbai,www.flipkart.com,71876,Y,
64,115,Mary Jane,248.0,Bluetooth Earbuds,Electronics,Wallet,6,1663,2025-03-13 13:43:46,Germany,Hamburg,www.flipkart.com,34708,N,Timeout
65,174,Trinity,219.0,Oven Mitts,Home & Kitchen,Wallet,35,9073,2021-09-01 12:19:09,UK,London,www.ebay.in,94383,Y,
66,167,John Smith,238.0,Biography,Books,Internet Banking,43,8860,2026-08-30 19:17:03,India,Mumbai,www.tatacliq.com,70222,N,Insufficient Funds
67,112,Neo,262.0,Cookbooks,Books,Invalid,39,7929,2024-09-23 01:35:34,India,Bengaluru,www.ebay.in,61610,N,Timeout
68,200,Trinity,287.0,Fantasy,Books,UPI,4,401400,2024-11-04 22:06:13,Australia,Brisbane,www.tatacliq.com,48730,Y,
69,132,Neo,218.0,Children's Books,Books,UPI,15,1523,2026-11-19 08:25:12,UK,Oxford,www.ebay.in,49481,N,Invalid CVV
70,177,Mary Jane,250.0,Plates,Home & Kitchen,UPI,3,8616,2024-01-09 23:03:57,Germany,Munich,www.flipkart.com,84434,Y,
71,111,Trinity,269.0,Coffee Maker,Home & Kitchen,UPI,46,72,2022-03-09 05:29:19,UK,Manchester,www.flipkart.com,75448,Y,
72,192,John Smith,230.0,Smartphone,Electronics,Card,49,2963,2021-07-04 05:03:29,India,Indore,www.tatacliq.com,32514,N,Invalid CVV
73,185,Joe Smith,288.0,Jeans,Clothing,Wallet,15,8848,2021-11-25 22:53:35,Germany,Hamburg,www.amazon.com,48698,Y,
74,195,Trinity,235.0,Projector,Electronics,Wallet,48,7102,2022-11-16 12:28:06,India,Indore,www.flipkart.com,64743,N,Insufficient Funds
75,151,John Smith,205.0,Fantasy,Books,Internet Banking,30,3447,2026-03-25 02:33:08,Germany,Munich,www.flipkart.com,62471,N,Insufficient Funds
76,150,Joe Smith,285.0,Biography,Books,UPI,3,3551,2026-07-24 12:49:00,Australia,Melbourne,www.ebay.in,12206,Y,
77,130,Trinity,242.0,Comics,Books,Wallet,25,640126,2024-06-13 16:34:19,Australia,Brisbane,www.tatacliq.com,97081,N,Insufficient Funds
78,117,John Smith,277.0,Cookware,Home & Kitchen,Card,15,662,2024-10-13 05:25:24,UK,Manchester,www.tatacliq.com,69628,N,Insufficient Funds
79,109,Neo,217.0,Hoodies,Clothing,Internet Banking,31,5320,2023-08-16 20:43:15,Germany,Munich,www.tatacliq.com,89559,Y,
80,144,Mary Jane,240.0,Highlighters,Stationery,UPI,44,2680,2024-06-22 23:11:55,Germany,Hamburg,www.amazon.com,18229,Y,
81,153,Neo,255.0,Portable Charger,Electronics,Card,23,8040,2026-04-01 12:57:56,UK,London,www.flipkart.com,83865,N,Timeout
82,138,Mary Jane,265.0,Glasses,Home & Kitchen,Card,36,5364,2023-04-24 06:15:34,UK,Oxford,www.amazon.com,54292,Y,
83,120,Mary Jane,239.0,Air Fryer,Home & Kitchen,Internet Banking,41,2902,2023-01-15 02:38:38,India,Indore,www.amazon.com,96372,N,Timeout
84,136,John Smith,299.0,Sweaters,Clothing,Card,-40,5287,2022-05-16 09:30:45,Australia,Melbourne,www.flipkart.com,91334,N,Timeout
85,145,Mary Jane,272.0,USB Flash Drive,Electronics,Internet Banking,14,8517,2024-11-15 23:50:16,Germany,Munich,www.flipkart.com,72752,N,Timeout
86,125,Joe Smith,208.0,Dish Rack,Home & Kitchen,Card,2,5155,2021-06-24 08:36:50,India,Bengaluru,www.ebay.in,72954,N,Timeout
87,187,Joe Smith,220.0,Biography,Books,UPI,30,5621,2021-12-23 07:24:55,Germany,Munich,www.amazon.com,71200,Y,
88,135,Joe Smith,281.0,Paper Clips,Stationery,UPI,13,4955,2021-03-30 19:15:37,Australia,Sydney,www.amazon.com,58054,Y,
89,149,Neo,300.0,Gaming Console,Electronics,Internet Banking,5,6353,2025-03-06 18:00:03,USA,New York,www.flipkart.com,17887,Y,
90,176,Joe Smith,245.0,Laptop,Electronics,Internet Banking,48,7384,2023-05-23 06:06:14,India,Indore,www.tatacliq.com,18742,N,Insufficient Funds
91,178,Trinity,244.0,Spatulas,Home & Kitchen,Wallet,23,7585,2024-01-21 17:18:23,Australia,Melbourne,www.amazon.com,77545,N,Invalid CVV
92,145,Mary Jane,215.0,Toaster,Home & Kitchen,Card,1,9030,2022-01-21 05:54:18,USA,Boston,www.ebay.in,17028,N,Timeout
93,144,John Smith,215.0,Monitor,Electronics,Wallet,38,3723,2025-11-28 14:59:48,Germany,Berlin,www.ebay.in,30614,N,Timeout
94,163,Neo,235.0,Sticky Notes,Stationery,Card,37,918,2025-02-20 11:04:01,USA,New York,www.ebay.in,20640,Y,
95,185,Mary Jane,222.0,Food Storage Containers,Home & Kitchen,Card,48,7818,2023-03-26 14:22:40,Germany,Hamburg,www.flipkart.com,45295,Y,
96,165,Mary Jane,228.0,VR Headset,Electronics,Internet Banking,6,3877,2025-12-18 09:37:56,Australia,Melbourne,www.amazon.com,38991,Y,
97,191,John Smith,280.0,Bluetooth Earbuds,Electronics,UPI,3,8252,2024-11-01 14:25:43,India,Bengaluru,www.flipkart.com,20607,N,Insufficient Funds
98,189,John Smith,265.0,Stapler,Stationery,Invalid,44,3495,2026-02-03 04:14:27,India,Indore,www.flipkart.com,97874,Y,
99,176,John Smith,212.0,Jackets,Clothing,Wallet,7,207,2021-08-16 11:24:55,India,Indore,www.flipkart.com,98294,Y,
100,173,Joe Smith,244.0,Wireless Router,Electronics,Wallet,10,4803,2021-09-10 04:03:39,UK,Manchester,www.tatacliq.com,56528,Y,
101,139,Joe Smith,277.0,Calculator,Stationery,Internet Banking,1,7500,2023-03-18 21:10:37,UK,Manchester,www.flipkart.com,55456,N,Timeout
102,115,Joe Smith,268.0,Fiction,Books,Card,35,9325,2023-12-04 19:31:11,UK,Manchester,www.tatacliq.com,88212,Y,
103,140,John Smith,277.0,Skirts,Clothing,Wallet,3,3464,2026-07-06 17:08:11,USA,Boston,www.amazon.com,38407,N,Insufficient Funds
104,109,Mary Jane,256.0,Glue Stick,Stationery,Internet Banking,16,9759,2022-09-10 10:06:49,Germany,Hamburg,www.flipkart.com,26691,N,Invalid CVV
105,112,,260.0,Paper Clips,Stationery,Internet Banking,28,6842,2021-12-22 16:42:43,India,Indore,www.flipkart.com,11083,Y,
106,190,Joe Smith,206.0,Paper Clips,Stationery,Wallet,36,2512,2023-05-12 03:43:12,USA,New York,www.ebay.in,92254,Y,
107,169,Joe Smith,265.0,Letter Opener,Stationery,Card,15,3803,2023-12-08 21:33:19,UK,London,www.flipkart.com,22602,Y,
108,117,John Smith,208.0,Memoir,Books,Internet Banking,50,1929,2021-06-16 17:27:11,Germany,Hamburg,www.flipkart.com,59504,N,Insufficient Funds
109,186,Joe Smith,248.0,Food Storage Containers,Home & Kitchen,Wallet,37,794,2021-11-18 22:48:13,USA,Boston,www.amazon.com,45909,N,Insufficient Funds
110,150,Joe Smith,228.0,Cookbooks,Books,Card,32,1664,2024-06-19 05:29:52,Australia,Brisbane,www.flipkart.com,83020,N,Timeout
111,151,Neo,216.0,Pencils,Stationery,UPI,7,386,2024-02-13 00:50:16,Germany,Munich,www.tatacliq.com,96176,N,Insufficient Funds
112,137,Neo,268.0,USB Flash Drive,Electronics,UPI,10,6859,2026-10-15 06:23:57,India,Mumbai,www.tatacliq.com,56762,N,Timeout
113,124,Neo,298.0,Smartphone,Electronics,Card,12,5705,2025-03-05 23:21:47,Australia,Sydney,www.amazon.com,71608,Y,
114,186,John Smith,283.0,Non-fiction,Books,Wallet,2,6726,2026-09-15 11:14:29,USA,Chicago,www.amazon.com,24179,N,Invalid CVV
115,120,,289.0,Glasses,Home & Kitchen,Wallet,31,356,2024-06-15 16:29:33,UK,Oxford,www.ebay.in,34230,Y,
116,200,Neo,264.0,Food Storage Containers,Home & Kitchen,UPI,43,7496,2026-02-23 18:17:43,USA,New York,www.flipkart.com,64243,Y,
117,170,John Smith,209.0,Suits,Clothing,UPI,10,6552,2022-08-19 15:06:03,India,Bengaluru,www.tatacliq.com,22949,Y,
118,149,Neo,293.0,Paper Cutter,Stationery,Wallet,14,9849,2021-10-07 07:17:34,UK,London,www.amazon.com,59337,Y,
119,143,Joe Smith,274.0,Young Adult,Books,Wallet,45,6715,2023-01-01 00:00:00,Germany,Berlin,www.flipkart.com,17428,Y,
120,159,Trinity,243.0,Hoodies,Clothing,UPI,45,3008,2022-01-14 02:48:26,Germany,Munich,www.amazon.com,20508,Y,
121,139,Mary Jane,252.0,Thrillers,Books,Wallet,30,5959,2022-03-25 00:57:35,Germany,Berlin,www.tatacliq.com,21538,N,Insufficient Funds
122,178,Trinity,294.0,Toaster,Home & Kitchen,Card,4,9110,2026-09-30 01:19:21,Australia,Melbourne,www.tatacliq.com,68553,N,Insufficient Funds
123,108,Trinity,263.0,Underwear,Clothing,Internet Banking,21,9659,2023-03-28 21:11:39,India,Bengaluru,www.tatacliq.com,26367,N,Invalid CVV
124,117,Mary Jane,293.0,Letter Opener,Stationery,Internet Banking,4,4304,2024-08-09 03:30:56,India,Indore,www.amazon.com,27410,N,Insufficient Funds
125,130,John Smith,248.0,Cookware,Home & Kitchen,Internet Banking,18,7723,2025-10-25 09:37:57,UK,Manchester,www.tatacliq.com,20825,N,Timeout
126,174,Neo,266.0,Young Adult,Books,Wallet,22,4457,2021-08-20 15:29:36,UK,Manchester,www.amazon.com,74521,N,Timeout
127,191,Neo,269.0,Glue Stick,Stationery,UPI,20,1789,2024-03-06 14:21:29,USA,Boston,www.tatacliq.com,76117,Y,
128,103,Mary Jane,201.0,Scarves,Clothing,Card,25,6744,2026-08-08 18:17:03,UK,Manchester,www.ebay.in,48055,Y,
129,143,John Smith,246.0,Swimwear,Clothing,Wallet,42,9052,2022-01-05 21:45:58,Australia,Melbourne,www.flipkart.com,92555,N,Timeout
130,109,Joe Smith,250.0,Toaster,Home & Kitchen,UPI,21,1555,2026-04-21 18:22:22,USA,Boston,www.amazon.com,41827,N,Insufficient Funds
131,163,Mary Jane,237.0,Tablet,Electronics,Card,46,2890,2024-09-19 08:54:43,Australia,Brisbane,www.flipkart.com,34416,N,Insufficient Funds
132,157,John Smith,219.0,Eraser,Stationery,Card,18,4467,2024-05-10 16:57:31,Germany,Hamburg,www.tatacliq.com,18712,N,Timeout
133,187,John Smith,225.0,Fitness Tracker,Electronics,Internet Banking,4,3437,2026-10-18 07:20:08,USA,New York,www.flipkart.com,37553,N,Invalid CVV
134,110,Trinity,259.0,Smartphone,Electronics,Internet Banking,-50,5413,2026-11-06 23:25:00,USA,Boston,www.flipkart.com,29053,N,Invalid CVV
135,192,John Smith,238.0,Cookbooks,Books,Wallet,30,7739,2021-12-29 02:14:14,USA,New York,www.ebay.in,31496,N,Invalid CVV
136,124,Joe Smith,283.0,Biography,Books,UPI,7,1348,2023-01-15 11:43:17,USA,Boston,www.flipkart.com,77985,N,Invalid CVV
137,100,Joe Smith,210.0,Laptop,Electronics,Wallet,16,1344,2025-12-31 20:00:05,UK,Manchester,www.amazon.com,93018,N,Timeout
138,186,Mary Jane,249.0,Markers,Stationery,Wallet,4,1453,2021-11-04 14:59:16,Germany,Munich,www.amazon.com,91910,N,Insufficient Funds
139,145,Joe Smith,244.0,Travel Books,Books,Internet Banking,28,9855,2026-10-04 16:28:53,India,Indore,www.flipkart.com,99207,N,Timeout
140,154,John Smith,300.0,Camera,Electronics,Card,26,5326,2026-10-06 18:34:07,USA,Chicago,www.ebay.in,19445,N,Timeout
141,167,Trinity,264.0,Hats,Clothing,Internet Banking,49,6456,2021-10-30 19:08:09,Australia,Sydney,www.flipkart.com,22361,Y,
142,125,Neo,264.0,Fantasy,Books,Card,4,6098,2023-07-16 05:54:35,India,Bengaluru,www.ebay.in,76629,Y,
143,144,Trinity,206.0,Skirts,Clothing,Wallet,18,7703,2022-07-30 00:56:47,Germany,Berlin,www.flipkart.com,13133,Y,
144,122,Joe Smith,283.0,Poetry,Books,UPI,28,731,2021-06-07 06:09:15,India,Bengaluru,www.amazon.com,61570,Y,
145,106,Joe Smith,298.0,Textbooks,Books,Invalid,36,2426,2024-03-13 22:14:03,Germany,Berlin,www.ebay.in,16955,N,Invalid CVV
146,134,John Smith,287.0,Graphic Novels,Books,Internet Banking,12,9441,2023-10-29 18:44:54,USA,Boston,www.ebay.in,41922,Y,
147,198,Joe Smith,260.0,Dresses,Clothing,Wallet,30,2121,2021-06-04 12:23:52,USA,New York,www.amazon.com,40412,N,Invalid CVV
148,128,Joe Smith,208.0,Cookware,Home & Kitchen,Card,6,3886,2024-10-08 00:53:59,Australia,Brisbane,www.tatacliq.com,21916,Y,
149,123,Joe Smith,219.0,Young Adult,Books,Card,4,3355,2024-10-19 22:11:26,UK,Manchester,www.flipkart.com,64851,N,Timeout
150,148,John Smith,286.0,Plates,Home & Kitchen,UPI,2,5235,2026-01-08 02:48:17,India,Bengaluru,www.amazon.com,16288,N,Invalid CVV
151,194,Joe Smith,234.0,Toaster,Home & Kitchen,UPI,4,9876,2024-03-24 21:00:08,Australia,Brisbane,www.tatacliq.com,94411,Y,
152,132,John Smith,274.0,Plates,Home & Kitchen,Wallet,5,2630,2025-12-03 09:33:32,USA,New York,www.flipkart.com,48072,N,Insufficient Funds
153,165,Neo,264.0,Classics,Books,UPI,21,4325,2022-08-19 04:37:23,India,Bengaluru,www.amazon.com,88993,Y,
154,198,Neo,233.0,Socks,Clothing,Card,7,1943,2026-11-02 06:42:32,India,Bengaluru,www.tatacliq.com,83487,N,Insufficient Funds
155,185,Trinity,212.0,Notebook,Stationery,Wallet,16,9289,2025-03-20 13:56:56,Germany,Hamburg,www.flipkart.com,62970,N,Invalid CVV
156,119,John Smith,257.0,Tape,Stationery,Card,41,6886,2025-06-19 15:04:13,Australia,Brisbane,www.ebay.in,47874,Y,
157,198,Mary Jane,287.0,Kitchen Towels,Home & Kitchen,Internet Banking,16,8291,2023-10-27 14:12:41,USA,New York,www.ebay.in,42234,N,Invalid CVV
158,120,Trinity,263.0,Notebook,Stationery,Internet Banking,2,3096,2022-05-03 17:54:06,UK,London,www.flipkart.com,67133,Y,
159,199,Neo,208.0,Cookbooks,Books,Wallet,34,2021,2022-07-31 02:07:10,UK,London,www.amazon.com,52827,N,Insufficient Funds
160,178,John Smith,283.0,Oven Mitts,Home & Kitchen,Card,38,7765,2021-08-07 17:56:55,India,Mumbai,www.flipkart.com,44240,Y,
161,177,Trinity,293.0,File Folder,Stationery,Internet Banking,1,9772,2024-01-12 02:45:23,India,Indore,www.tatacliq.com,14773,N,Insufficient Funds
162,186,John Smith,235.0,Smart TV,Electronics,UPI,19,7071,2026-04-22 23:42:31,Germany,Berlin,www.ebay.in,75094,Y,
163,176,Trinity,235.0,Smartphone,Electronics,Wallet,15,687,2024-07-28 08:26:18,USA,Chicago,www.amazon.com,11206,N,Invalid CVV
164,157,Mary Jane,254.0,Toaster,Home & Kitchen,Internet Banking,22,5589,2023-07-05 20:37:32,USA,Chicago,www.flipkart.com,51524,Y,
165,151,John Smith,265.0,Historical Fiction,Books,Internet Banking,16,4699,2021-07-06 15:56:14,Australia,Brisbane,www.ebay.in,31980,N,Invalid CVV
166,132,John Smith,283.0,Headphones,Electronics,Wallet,6,9532,2026-07-08 01:26:45,India,Mumbai,www.amazon.com,14312,Y,
167,136,Trinity,292.0,Bluetooth Speaker,Electronics,UPI,17,9101,2021-08-31 18:12:19,UK,Oxford,www.flipkart.com,48092,N,Invalid CVV
168,159,Trinity,231.0,Ruler,Stationery,Card,14,7172,2024-06-05 14:51:20,Germany,Munich,www.flipkart.com,75385,Y,
169,148,Neo,253.0,Coats,Clothing,UPI,26,7593,2021-10-18 05:21:09,UK,London,www.flipkart.com,97654,Y,
170,128,John Smith,219.0,Jackets,Clothing,Wallet,7,4292,2023-01-22 21:23:25,USA,New York,www.tatacliq.com,32217,N,Insufficient Funds
171,107,Mary Jane,271.0,Portable Charger,Electronics,Wallet,45,8543,2022-04-29 00:36:01,USA,Chicago,www.ebay.in,51842,Y,
172,179,Trinity,288.0,VR Headset,Electronics,Invalid,37,3542,2023-12-31 11:38:30,Australia,Sydney,www.flipkart.com,89949,N,Timeout
173,199,Neo,239.0,File Folder,Stationery,UPI,33,7460,2022-10-30 17:30:08,Australia,Melbourne,www.amazon.com,19796,Y,
174,187,Joe Smith,298.0,Tablet,Electronics,Wallet,42,5414,2023-02-13 13:04:57,USA,Boston,www.flipkart.com,87086,Y,
175,101,Joe Smith,204.0,Swimwear,Clothing,Internet Banking,41,8473,2024-04-02 04:04:35,Australia,Brisbane,www.amazon.com,65119,N,Invalid CVV
176,139,Neo,264.0,Sticky Notes,Stationery,Internet Banking,19,8598,2023-10-08 23:27:28,India,Mumbai,www.flipkart.com,55417,Y,
177,119,John Smith,275.0,Notebook,Stationery,UPI,16,7321,2026-03-27 22:50:05,Australia,Brisbane,www.tatacliq.com,71974,Y,
178,200,Neo,299.0,Shoes,Clothing,Card,44,6813,2025-09-26 05:20:54,Germany,Hamburg,www.ebay.in,50271,Y,
179,113,John Smith,280.0,Biography,Books,Wallet,32,3060,2021-09-07 21:43:37,UK,Manchester,www.ebay.in,14547,Y,
180,152,Trinity,224.0,Historical Fiction,Books,Card,25,7839,2025-06-17 01:21:00,USA,Boston,www.ebay.in,34785,Y,
181,171,Joe Smith,240.0,Chopping Board,Home & Kitchen,UPI,34,2813,2023-08-15 17:01:49,UK,Manchester,www.ebay.in,60805,N,Invalid CVV
182,102,Mary Jane,212.0,Monitor,Electronics,Card,24,8044,2026-05-09 18:43:59,India,Indore,www.flipkart.com,85604,N,Timeout
183,135,Trinity,299.0,Self-Help,Books,Card,18,289069,2023-11-29 23:27:34,Germany,Hamburg,www.ebay.in,85749,Y,
184,177,Mary Jane,275.0,Tape,Stationery,Internet Banking,3,9525,2021-06-29 02:49:29,UK,Manchester,www.amazon.com,46092,N,Invalid CVV
185,152,Joe Smith,264.0,Children's Books,Books,Card,17,2408,2023-12-08 05:11:23,India,Bengaluru,www.ebay.in,48131,Y,
186,163,Trinity,244.0,Fantasy,Books,Wallet,21,9052,2025-08-22 14:00:01,Germany,Munich,www.tatacliq.com,64980,Y,
