order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
28,125,Neo,208.0,Mystery,Books,Internet Banking,36,2692,2021-02-04 06:35:32,USA,Boston,www.flipkart.com,75397,N,Invalid CVV
29,156,Trinity,219.0,Wireless Router,Electronics,Wallet,8,3717,2021-12-17 21:54:13,UK,Oxford,www.flipkart.com,96520,Y,
30,152,Trinity,280.0,Home Theater System,Electronics,Internet Banking,47,7184,2021-11-02 22:57:40,Australia,Sydney,www.flipkart.com,79320,Y,
31,167,John Smith,205.0,Toaster,Home & Kitchen,Internet Banking,45,2158,2021-03-12 03:49:00,UK,London,www.amazon.com,17515,Y,
32,132,Joe Smith,296.0,Memoir,Books,Internet Banking,37,175,2021-02-16 11:43:14,USA,Chicago,www.tatacliq.com,97519,Y,
34,116,John Smith,222.0,Calculator,Stationery,Internet Banking,38,3351,2021-07-13 12:12:01,UK,Oxford,www.flipkart.com,12681,N,Invalid CVV
35,162,John Smith,225.0,Young Adult,Books,Internet Banking,37,241,2021-12-04 13:17:32,Australia,Brisbane,www.tatacliq.com,96521,Y,
36,192,Trinity,248.0,Camera,Electronics,Internet Banking,35,7508,2021-07-04 18:11:58,Australia,Sydney,www.ebay.in,27421,Y,
37,143,John Smith,200.0,Jackets,Clothing,UPI,15,6556,2021-04-25 02:02:56,UK,Oxford,www.flipkart.com,62523,N,Invalid CVV
38,119,John Smith,202.0,File Folder,Stationery,Internet Banking,29,1498,2021-03-16 12:37:14,USA,Chicago,www.amazon.com,79500,N,Insufficient Funds
39,126,Mary Jane,291.0,Nightwear,Clothing,Card,44,8958,2021-03-13 17:57:58,Australia,Brisbane,www.tatacliq.com,66916,N,Insufficient Funds
40,125,Mary Jane,263.0,Coats,Clothing,Card,31,9531,2021-05-05 23:00:16,USA,Boston,www.amazon.com,84203,Y,
41,138,Mary Jane,295.0,Dresses,Clothing,UPI,32,2920,2021-10-23 08:12:22,UK,Oxford,www.ebay.in,92641,N,Invalid CVV
42,195,Joe Smith,285.0,Monitor,Electronics,Wallet,29,3581,2021-07-16 16:21:28,UK,London,www.tatacliq.com,85244,N,Invalid CVV
43,166,Mary Jane,222.0,Spatulas,Home & Kitchen,Wallet,1,1984,2021-11-24 22:40:50,USA,Boston,www.tatacliq.com,34041,N,Timeout
44,153,John Smith,269.0,Self-Help,Books,Internet Banking,5,9304,2021-09-14 04:25:16,Germany,Hamburg,www.tatacliq.com,83063,Y,
45,168,John Smith,288.0,Sweaters,Clothing,UPI,33,9278,2021-12-11 01:53:07,USA,New York,www.tatacliq.com,77926,Y,
46,163,Neo,292.0,Historical Fiction,Books,Wallet,18,6083,2021-02-15 20:33:08,UK,London,www.ebay.in,94765,Y,
48,160,Mary Jane,246.0,Self-Help,Books,UPI,7,5589,2021-05-29 13:21:18,UK,Manchester,www.ebay.in,29416,Y,
49,172,Neo,271.0,Shoes,Clothing,Wallet,35,918,2021-08-21 11:26:02,Germany,Munich,www.ebay.in,16649,N,Insufficient Funds
50,189,Neo,260.0,Coffee Maker,Home & Kitchen,UPI,14,28,2021-11-14 03:14:07,Australia,Brisbane,www.tatacliq.com,95988,Y,
52,177,John Smith,241.0,Thrillers,Books,UPI,39,5859,2021-04-27 10:18:18,Germany,Hamburg,www.flipkart.com,10215,N,Timeout
53,137,Trinity,248.0,Whiteboard Markers,Stationery,UPI,32,3641,2021-05-05 23:13:07,Australia,Sydney,www.tatacliq.com,17402,Y,
54,155,John Smith,284.0,Shorts,Clothing,Wallet,6,3370,2021-09-01 05:38:07,Germany,Hamburg,www.tatacliq.com,37117,Y,
55,190,Trinity,271.0,Stapler,Stationery,UPI,40,2804,2021-09-18 22:37:31,Australia,Brisbane,www.tatacliq.com,76461,Y,
56,143,Joe Smith,246.0,Smartphone,Electronics,UPI,9,8771,2021-04-21 03:12:09,India,Mumbai,www.ebay.in,22737,Y,
58,122,Joe Smith,244.0,Wireless Router,Electronics,Card,22,5154,2021-10-20 12:03:44,India,Mumbai,www.ebay.in,57638,N,Timeout
59,149,Joe Smith,282.0,Kitchen Scale,Home & Kitchen,Card,12,1168,2021-10-03 16:30:01,UK,London,www.tatacliq.com,67451,Y,
60,155,Neo,247.0,Skirts,Clothing,UPI,19,5402,2021-07-11 09:48:56,USA,Boston,www.amazon.com,78544,N,Timeout
61,111,Trinity,255.0,Food Storage Containers,Home & Kitchen,Wallet,3,1933,2021-12-06 22:44:27,Germany,Hamburg,www.amazon.com,57864,N,Timeout
62,175,Trinity,249.0,Blouses,Clothing,Internet Banking,7,871,2021-05-09 23:30:31,USA,New York,www.ebay.in,25296,N,Insufficient Funds
63,165,Mary Jane,289.0,Bluetooth Speaker,Electronics,Card,24,9135,2021-11-11 07:29:44,Germany,Berlin,www.flipkart.com,81031,N,Timeout
64,152,Joe Smith,208.0,Comics,Books,UPI,40,8382,2021-07-09 18:26:42,UK,Manchester,www.flipkart.com,86668,N,Insufficient Funds
65,147,Trinity,282.0,Non-fiction,Books,UPI,36,1170,2021-04-07 17:22:16,India,Indore,www.amazon.com,78684,N,Timeout
66,166,Neo,250.0,Wireless Router,Electronics,Internet Banking,25,9451,2021-11-14 10:17:16,Australia,Melbourne,www.amazon.com,52465,Y,
67,149,John Smith,202.0,Air Fryer,Home & Kitchen,UPI,32,2273,2021-10-21 13:05:12,India,Indore,www.amazon.com,66777,Y,
68,100,Mary Jane,210.0,Shoes,Clothing,Card,48,10000,2021-03-11 01:46:59,USA,Boston,www.flipkart.com,67176,N,Timeout
69,173,John Smith,240.0,Blender,Home & Kitchen,Card,36,423,2021-12-08 20:02:28,India,Indore,www.ebay.in,37760,N,Insufficient Funds
70,151,Joe Smith,286.0,Blender,Home & Kitchen,UPI,44,6481,2021-03-06 00:34:36,India,Indore,www.amazon.com,63553,N,Insufficient Funds
71,115,Joe Smith,235.0,Classics,Books,UPI,34,4287,2021-08-19 10:41:11,Australia,Brisbane,www.flipkart.com,75200,Y,
72,121,Trinity,252.0,Suits,Clothing,Internet Banking,17,5617,2021-07-19 23:28:22,Germany,Hamburg,www.ebay.in,28933,Y,
73,187,Joe Smith,278.0,USB Flash Drive,Electronics,Wallet,38,1314,2021-12-30 11:44:56,USA,Boston,www.ebay.in,84488,Y,
74,108,Neo,289.0,Kitchen Scale,Home & Kitchen,Card,21,1392,2021-06-22 07:26:35,Germany,Munich,www.flipkart.com,80067,Y,
75,100,Mary Jane,297.0,Young Adult,Books,Card,46,2502,2021-03-08 23:10:21,India,Indore,www.flipkart.com,37432,N,Insufficient Funds
76,101,Mary Jane,244.0,Kitchen Scale,Home & Kitchen,Card,42,1036,2021-07-12 03:03:08,UK,London,www.flipkart.com,75319,Y,
77,117,Joe Smith,286.0,Tape,Stationery,Internet Banking,35,2328,2021-09-02 10:42:29,Germany,Munich,www.amazon.com,71037,Y,
78,168,John Smith,235.0,Nightwear,Clothing,Wallet,23,881,2021-06-30 21:52:49,Australia,Brisbane,www.amazon.com,60348,N,Timeout
79,170,Trinity,287.0,Cookware,Home & Kitchen,Wallet,11,1065,2021-10-03 04:26:41,USA,Boston,www.amazon.com,78326,Y,
81,116,Trinity,203.0,Graphic Novels,Books,Card,15,6532,2021-12-05 14:58:34,Germany,Hamburg,www.amazon.com,44418,N,Timeout
82,162,John Smith,234.0,Underwear,Clothing,UPI,35,7522,2021-01-30 21:23:54,USA,Chicago,www.ebay.in,17835,Y,
83,190,John Smith,243.0,Dish Rack,Home & Kitchen,Card,20,7460,2021-12-12 16:41:09,India,Indore,www.ebay.in,37157,Y,
84,165,Joe Smith,288.0,Sweaters,Clothing,UPI,23,7319,2021-04-17 01:32:32,India,Indore,www.ebay.in,44615,Y,
85,171,Trinity,250.0,Sweaters,Clothing,Internet Banking,34,1291,2021-06-16 10:49:15,Australia,Melbourne,www.amazon.com,86208,N,Timeout
86,125,Trinity,275.0,Skirts,Clothing,UPI,16,534,2021-10-11 21:27:49,UK,Oxford,www.flipkart.com,26085,Y,
87,131,Trinity,273.0,Classics,Books,Wallet,18,6233,2021-07-21 12:03:43,Australia,Sydney,www.amazon.com,38401,Y,
88,190,Joe Smith,221.0,Cookware,Home & Kitchen,Internet Banking,37,8996,2021-09-02 04:37:49,USA,Boston,www.tatacliq.com,19755,Y,
89,139,John Smith,298.0,Microwave,Home & Kitchen,Card,20,3008,2021-05-24 11:23:04,Germany,Munich,www.flipkart.com,70421,Y,
90,164,Mary Jane,269.0,Swimwear,Clothing,UPI,12,1407,2021-11-30 18:50:03,India,Mumbai,www.ebay.in,79098,N,Insufficient Funds
91,194,Mary Jane,203.0,Jackets,Clothing,Card,9,7528,2021-11-25 07:47:46,India,Bengaluru,www.tatacliq.com,47513,N,Invalid CVV
92,180,Trinity,229.0,Eraser,Stationery,Internet Banking,44,7082,2021-09-02 22:31:23,Australia,Melbourne,www.amazon.com,38178,N,Timeout
93,187,Mary Jane,216.0,Travel Books,Books,Card,12,1823,2021-09-24 11:41:39,UK,Oxford,www.amazon.com,75339,N,Timeout
94,156,Neo,271.0,Jackets,Clothing,Internet Banking,15,631,2021-10-20 03:12:09,Australia,Sydney,www.amazon.com,94764,Y,
95,128,Neo,256.0,Sticky Notes,Stationery,Card,4,662,2021-04-27 06:58:04,Germany,Berlin,www.amazon.com,49511,N,Insufficient Funds
96,135,Mary Jane,224.0,VR Headset,Electronics,Internet Banking,38,9673,2021-07-27 15:10:19,India,Indore,www.ebay.in,14643,N,Insufficient Funds
97,135,Neo,267.0,Historical Fiction,Books,Internet Banking,21,9082,2021-12-20 09:07:11,UK,Manchester,www.ebay.in,17620,N,Insufficient Funds
98,104,Mary Jane,294.0,Laptop,Electronics,Internet Banking,41,7537,2021-07-13 07:56:58,Australia,Brisbane,www.tatacliq.com,57160,Y,
99,146,Joe Smith,267.0,Jackets,Clothing,UPI,48,837,2021-08-24 18:05:28,Australia,Brisbane,www.flipkart.com,15022,Y,
100,103,Neo,260.0,Smartwatch,Electronics,Internet Banking,34,3624,2021-07-23 16:38:03,USA,Boston,www.ebay.in,59462,N,Timeout
101,100,Trinity,204.0,Camera,Electronics,Wallet,4,2735,2021-10-20 07:40:42,USA,Chicago,www.ebay.in,26823,N,Insufficient Funds
102,182,Mary Jane,246.0,Coats,Clothing,Wallet,35,5069,2021-01-25 06:09:00,USA,New York,www.flipkart.com,53393,Y,
103,192,John Smith,221.0,Dish Rack,Home & Kitchen,Wallet,17,4397,2021-10-27 10:38:34,Australia,Brisbane,www.tatacliq.com,44591,N,Insufficient Funds
104,120,Trinity,252.0,Air Fryer,Home & Kitchen,UPI,4,7778,2021-11-05 13:52:40,India,Mumbai,www.flipkart.com,56368,Y,
105,193,Mary Jane,251.0,Thrillers,Books,Internet Banking,7,1081,2021-11-29 08:35:44,Australia,Melbourne,www.ebay.in,11028,Y,
106,112,Trinity,204.0,Tablet,Electronics,Internet Banking,47,1406,2021-10-09 17:16:44,Germany,Berlin,www.amazon.com,50397,N,Timeout
107,185,Trinity,278.0,Mixing Bowls,Home & Kitchen,Card,45,2094,2021-02-24 13:43:29,Australia,Sydney,www.tatacliq.com,26462,Y,
108,105,Mary Jane,270.0,Nightwear,Clothing,UPI,41,4586,2021-04-12 11:42:11,Germany,Hamburg,www.tatacliq.com,68010,Y,
109,148,Joe Smith,254.0,Jeans,Clothing,Wallet,49,7095,2021-08-03 15:56:00,Australia,Brisbane,www.flipkart.com,99963,Y,
110,152,John Smith,269.0,Classics,Books,Wallet,17,6959,2021-09-11 19:07:17,Australia,Melbourne,www.ebay.in,85882,N,Invalid CVV
111,176,Mary Jane,233.0,Pens,Stationery,Wallet,36,9311,2021-01-14 04:25:52,Australia,Melbourne,www.tatacliq.com,94246,Y,
112,106,Joe Smith,283.0,Scarves,Clothing,Wallet,6,4176,2021-10-30 22:34:58,USA,Chicago,www.amazon.com,90213,Y,
113,164,Neo,230.0,Glasses,Home & Kitchen,Wallet,31,3254,2021-10-25 06:43:08,UK,Manchester,www.ebay.in,12468,N,Invalid CVV
114,189,Mary Jane,284.0,Kitchen Towels,Home & Kitchen,Internet Banking,18,7921,2021-06-23 06:28:38,Germany,Berlin,www.flipkart.com,98965,N,Invalid CVV
115,197,Joe Smith,274.0,Spatulas,Home & Kitchen,Card,13,6453,2021-12-05 06:41:57,Germany,Munich,www.ebay.in,66141,Y,
116,156,Trinity,213.0,Toaster,Home & Kitchen,UPI,20,1367,2021-02-14 22:49:42,Germany,Hamburg,www.flipkart.com,23645,N,Insufficient Funds
117,133,Joe Smith,214.0,Microwave,Home & Kitchen,Card,14,5785,2021-07-03 05:51:36,Germany,Berlin,www.amazon.com,84143,N,Timeout
118,185,John Smith,292.0,Suits,Clothing,Wallet,40,4763,2021-02-22 02:38:26,Australia,Sydney,www.tatacliq.com,41771,N,Timeout
119,175,Joe Smith,216.0,Comics,Books,UPI,21,5301,2021-04-19 08:13:12,UK,London,www.flipkart.com,80785,Y,
120,150,Joe Smith,257.0,Hoodies,Clothing,Wallet,22,8132,2021-10-14 15:59:31,UK,Manchester,www.flipkart.com,29645,N,Timeout
121,136,John Smith,238.0,Spatulas,Home & Kitchen,Internet Banking,40,3288,2021-04-09 10:24:12,Germany,Munich,www.flipkart.com,26980,N,Invalid CVV
122,169,John Smith,300.0,Socks,Clothing,Card,6,2920,2021-04-07 04:54:27,Australia,Brisbane,www.tatacliq.com,11045,N,Invalid CVV
123,134,Neo,248.0,Kitchen Towels,Home & Kitchen,Card,42,4363,2021-08-23 02:14:40,UK,London,www.amazon.com,25447,Y,
124,197,Neo,292.0,Kitchen Scale,Home & Kitchen,UPI,1,9260,2021-08-01 10:33:37,Australia,Sydney,www.tatacliq.com,54597,Y,
125,173,Trinity,257.0,T-Shirts,Clothing,Wallet,1,3354,2021-12-28 11:27:52,UK,Oxford,www.ebay.in,28540,N,Timeout
126,187,Mary Jane,267.0,Pens,Stationery,UPI,9,6208,2021-08-04 13:13:31,India,Bengaluru,www.ebay.in,52151,N,Timeout
127,112,Mary Jane,242.0,Fiction,Books,Card,8,5661,2021-03-09 07:53:11,UK,Manchester,www.ebay.in,74031,N,Invalid CVV
128,172,Mary Jane,208.0,Glasses,Home & Kitchen,UPI,27,5487,2021-12-28 06:16:35,India,Bengaluru,www.ebay.in,98334,N,Insufficient Funds
129,178,Joe Smith,225.0,Comics,Books,Internet Banking,18,974,2021-12-25 19:08:40,Australia,Sydney,www.tatacliq.com,10783,N,Timeout
130,131,Trinity,253.0,Air Fryer,Home & Kitchen,UPI,50,6907,2021-10-07 18:57:49,UK,Manchester,www.tatacliq.com,99459,N,Invalid CVV
131,145,John Smith,277.0,Horror,Books,Wallet,32,2437,2021-05-28 03:47:49,UK,Oxford,www.ebay.in,37107,Y,
132,175,Joe Smith,204.0,Blouses,Clothing,UPI,30,9971,2021-02-06 09:19:06,Germany,Munich,www.amazon.com,85949,Y,
133,119,Joe Smith,233.0,Notebook,Stationery,Card,14,4397,2021-06-24 12:47:45,UK,London,www.tatacliq.com,19929,Y,
134,180,John Smith,296.0,Sweaters,Clothing,Wallet,19,4931,2021-11-01 08:22:25,India,Bengaluru,www.flipkart.com,75867,N,Timeout
135,112,Mary Jane,243.0,Coats,Clothing,Card,36,9083,2021-01-29 20:31:31,India,Mumbai,www.amazon.com,73068,Y,
136,120,Mary Jane,276.0,Nightwear,Clothing,UPI,47,6166,2021-01-26 08:02:31,USA,Chicago,www.amazon.com,93961,N,Insufficient Funds
137,109,Trinity,222.0,Sticky Notes,Stationery,UPI,5,9692,2021-05-29 19:28:14,Germany,Munich,www.ebay.in,16485,N,Timeout
138,136,Joe Smith,210.0,Cookware,Home & Kitchen,Internet Banking,13,988,2021-01-08 15:43:19,India,Mumbai,www.flipkart.com,65538,Y,
139,158,Joe Smith,228.0,Chopping Board,Home & Kitchen,Card,23,2068,2021-05-12 21:30:25,UK,Manchester,www.amazon.com,13888,Y,
140,132,Neo,282.0,Coffee Maker,Home & Kitchen,Wallet,45,2176,2021-10-23 03:17:57,Australia,Sydney,www.tatacliq.com,56856,N,Insufficient Funds
144,164,Mary Jane,214.0,External Hard Drive,Electronics,Wallet,34,285,2021-12-14 07:24:19,USA,Boston,www.amazon.com,33098,N,Insufficient Funds
145,194,Trinity,261.0,Mugs,Home & Kitchen,Card,3,42,2021-01-15 07:31:13,Australia,Sydney,www.ebay.in,56437,Y,
146,117,Trinity,244.0,Measuring Cups,Home & Kitchen,UPI,21,9279,2021-11-18 15:20:38,Germany,Munich,www.ebay.in,27614,N,Invalid CVV
147,175,Trinity,237.0,Pressure Cooker,Home & Kitchen,UPI,29,8899,2021-08-22 05:34:11,UK,Oxford,www.flipkart.com,36550,Y,
148,187,Joe Smith,229.0,Horror,Books,Card,9,4559,2021-07-08 17:48:27,Australia,Melbourne,www.amazon.com,65379,Y,
149,144,Mary Jane,236.0,Highlighters,Stationery,Card,3,5387,2021-12-11 20:26:21,Australia,Melbourne,www.amazon.com,62858,Y,
150,189,Joe Smith,284.0,External Hard Drive,Electronics,Card,50,8848,2021-01-25 11:31:54,India,Indore,www.amazon.com,98643,N,Timeout
151,156,John Smith,281.0,VR Headset,Electronics,Wallet,30,6219,2021-12-15 17:34:49,Australia,Brisbane,www.tatacliq.com,90751,Y,
152,105,Joe Smith,220.0,Self-Help,Books,Internet Banking,13,9860,2021-03-02 18:03:03,Germany,Berlin,www.ebay.in,18956,Y,
153,101,John Smith,284.0,Smart TV,Electronics,Card,47,6666,2021-10-08 12:45:12,Germany,Berlin,www.ebay.in,80010,N,Invalid CVV
154,108,Trinity,289.0,Fiction,Books,Wallet,31,5063,2021-09-01 17:23:33,India,Mumbai,www.ebay.in,18945,N,Invalid CVV
155,150,John Smith,263.0,Scissors,Stationery,Wallet,23,7584,2021-02-10 09:37:24,Australia,Melbourne,www.flipkart.com,54324,N,Insufficient Funds
156,151,Neo,287.0,Paper Clips,Stationery,Card,24,8524,2021-10-21 22:58:19,Australia,Melbourne,www.tatacliq.com,51751,Y,
157,161,Joe Smith,243.0,Poetry,Books,UPI,16,5304,2021-03-24 02:10:51,Germany,Berlin,www.amazon.com,79453,N,Timeout
158,102,Trinity,293.0,Sportswear,Clothing,UPI,38,2226,2021-10-25 20:34:27,Australia,Brisbane,www.flipkart.com,59746,N,Insufficient Funds
159,104,John Smith,231.0,Shoes,Clothing,UPI,15,208,2021-10-27 03:14:15,Australia,Sydney,www.ebay.in,21986,N,Timeout
160,184,John Smith,266.0,Jeans,Clothing,UPI,47,9775,2021-12-29 10:52:13,USA,Chicago,www.ebay.in,67145,N,Insufficient Funds
161,174,Joe Smith,214.0,Glasses,Home & Kitchen,UPI,45,8846,2021-07-29 11:49:55,Australia,Brisbane,www.ebay.in,83112,N,Insufficient Funds
162,126,Mary Jane,217.0,Notebook,Stationery,UPI,40,1282,2021-08-02 13:19:39,USA,New York,www.tatacliq.com,73060,Y,
163,141,Joe Smith,208.0,Coats,Clothing,Internet Banking,46,62,2021-01-17 15:41:37,Germany,Hamburg,www.ebay.in,16003,N,Insufficient Funds
164,146,Neo,224.0,Coffee Maker,Home & Kitchen,Internet Banking,36,7793,2021-04-05 00:16:40,UK,London,www.amazon.com,18716,Y,
165,195,Joe Smith,225.0,Skirts,Clothing,Internet Banking,40,9060,2021-12-20 12:41:14,Australia,Brisbane,www.ebay.in,95402,N,Insufficient Funds
166,189,Neo,221.0,Stapler,Stationery,Internet Banking,21,4344,2021-12-23 08:45:37,UK,London,www.flipkart.com,51451,Y,
167,127,Joe Smith,227.0,Underwear,Clothing,UPI,24,10000,2021-08-18 20:59:18,UK,Oxford,www.ebay.in,60727,Y,
168,144,Trinity,208.0,Notebook,Stationery,Wallet,27,7885,2021-07-30 03:28:16,India,Indore,www.flipkart.com,66345,Y,
169,135,Mary Jane,254.0,Kitchen Scale,Home & Kitchen,Internet Banking,27,6308,2021-05-31 11:43:50,Germany,Berlin,www.amazon.com,93119,Y,
170,128,Mary Jane,293.0,Classics,Books,UPI,16,8377,2021-06-22 06:53:34,India,Indore,www.amazon.com,62406,Y,
171,113,Neo,291.0,Glue Stick,Stationery,Internet Banking,50,5472,2021-03-12 15:41:52,India,Mumbai,www.ebay.in,89347,N,Timeout
172,192,Neo,210.0,Cutlery,Home & Kitchen,Internet Banking,39,9771,2021-06-04 05:39:27,Germany,Munich,www.ebay.in,14267,N,Invalid CVV
173,164,Neo,290.0,Comics,Books,Wallet,30,7200,2021-07-01 12:19:54,India,Indore,www.flipkart.com,71115,Y,
174,146,Neo,256.0,Memoir,Books,Card,38,2252,2021-01-31 23:24:24,Germany,Hamburg,www.tatacliq.com,56927,N,Timeout
175,173,Trinity,233.0,Non-fiction,Books,Internet Banking,22,6177,2021-07-20 07:17:39,UK,Oxford,www.tatacliq.com,90269,N,Invalid CVV
176,104,Neo,271.0,Kitchen Towels,Home & Kitchen,Wallet,11,7277,2021-10-24 15:50:07,USA,Boston,www.tatacliq.com,13268,Y,
177,193,Joe Smith,251.0,Smartphone,Electronics,Wallet,49,7291,2021-11-30 12:05:26,Australia,Sydney,www.amazon.com,66650,Y,
178,167,John Smith,231.0,Kitchen Towels,Home & Kitchen,Card,3,9568,2021-07-16 22:27:05,India,Bengaluru,www.tatacliq.com,30995,Y,
179,123,Joe Smith,275.0,Pencil Sharpener,Stationery,UPI,21,2073,2021-10-21 12:27:57,India,Bengaluru,www.amazon.com,65777,Y,
180,163,Neo,292.0,Plates,Home & Kitchen,Card,42,7049,2021-08-08 23:11:52,USA,Chicago,www.amazon.com,12865,N,Insufficient Funds
181,158,Mary Jane,248.0,Children's Books,Books,Card,8,457,2021-03-15 16:08:51,USA,Boston,www.tatacliq.com,88285,N,Insufficient Funds
182,102,Mary Jane,277.0,Glue Stick,Stationery,UPI,22,5514,2021-04-23 00:12:53,India,Indore,www.tatacliq.com,21564,Y,
183,199,Neo,222.0,Classics,Books,Card,45,5147,2021-12-15 23:58:51,USA,Boston,www.flipkart.com,71456,N,Timeout
184,147,Neo,222.0,Underwear,Clothing,Card,2,4179,2021-05-01 02:29:04,Germany,Hamburg,www.tatacliq.com,47634,N,Invalid CVV
185,114,Neo,249.0,Calculator,Stationery,Card,29,1018,2021-11-10 05:15:36,USA,New York,www.tatacliq.com,65739,N,Invalid CVV
186,167,Trinity,282.0,Camera,Electronics,Internet Banking,49,7976,2021-11-17 09:03:07,Australia,Sydney,www.amazon.com,11191,Y,
187,109,Joe Smith,248.0,Sportswear,Clothing,Internet Banking,18,5521,2021-10-02 19:24:51,UK,London,www.amazon.com,16950,Y,
188,195,Mary Jane,250.0,Biography,Books,Wallet,4,4756,2021-05-14 13:06:42,USA,Boston,www.ebay.in,77537,N,Invalid CVV
189,133,Neo,297.0,Plates,Home & Kitchen,UPI,24,1977,2021-11-17 00:33:23,USA,New York,www.ebay.in,87060,N,Insufficient Funds
190,111,Neo,218.0,Sweaters,Clothing,Internet Banking,41,3627,2021-11-07 02:12:03,India,Mumbai,www.ebay.in,68833,Y,
191,147,John Smith,217.0,Letter Opener,Stationery,Wallet,12,2360,2021-05-04 13:08:00,India,Bengaluru,www.tatacliq.com,41239,N,Timeout
192,151,John Smith,210.0,Non-fiction,Books,UPI,28,457,2021-05-09 01:36:53,Australia,Sydney,www.flipkart.com,93095,Y,
193,128,Joe Smith,270.0,Binder,Stationery,UPI,23,5449,2021-04-30 05:20:33,Germany,Berlin,www.tatacliq.com,75862,Y,
195,172,Joe Smith,236.0,Science Fiction,Books,UPI,13,1470,2021-03-22 23:33:25,India,Bengaluru,www.amazon.com,34032,N,Invalid CVV
196,127,Trinity,282.0,Cookware,Home & Kitchen,Internet Banking,6,7787,2021-04-19 17:19:21,Australia,Melbourne,www.tatacliq.com,34326,Y,
